Name,depart_time,price,depart_time_hour,depart_time_minute
에어부산,06:50,93051,6,50
이스타항공,07:00,95933,7,0
대한항공,07:05,104746,7,5
에어부산,07:35,93051,7,35
대한항공,07:35,104746,7,35
에어부산,07:40,93051,7,40
에어부산,07:55,93051,7,55
제주항공,08:00,98136,8,0
대한항공,08:40,343729,8,40
에어부산,11:45,93051,11,45
에어부산,12:00,93051,12,0
에어부산,13:20,98645,13,20
대한항공,13:50,104746,13,50
제주항공,14:30,97967,14,30
에어부산,14:40,87289,14,40
아시아나항공,14:40,101017,14,40
에어부산,15:00,86441,15,0
아시아나항공,15:00,101017,15,0
대한항공,15:10,104746,15,10
제주항공,15:30,93560,15,30
에어부산,17:00,93051,17,0
아시아나항공,17:00,101017,17,0
제주항공,17:05,93560,17,5
에어부산,17:35,93051,17,35
아시아나항공,17:35,101017,17,35
