Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:05,81187,6,5
이스타항공,06:10,56102,6,10
이스타항공,06:15,56102,6,15
제주항공,06:15,58645,6,15
대한항공,06:20,99662,6,20
제주항공,06:25,58645,6,25
아시아나항공,06:25,81187,6,25
티웨이항공,06:40,55763,6,40
아시아나항공,06:40,93051,6,40
이스타항공,06:50,67119,6,50
에어부산,06:55,60000,6,55
티웨이항공,07:00,66272,7,0
제주항공,07:00,72543,7,0
에어부산,07:20,78645,7,20
대한항공,07:20,99662,7,20
제주항공,07:40,82882,7,40
아시아나항공,07:55,121695,7,55
이스타항공,08:10,81526,8,10
아시아나항공,08:20,121695,8,20
티웨이항공,09:45,82882,9,45
이스타항공,09:50,81526,9,50
대한항공,10:40,99662,10,40
아시아나항공,10:40,121695,10,40
이스타항공,10:55,78984,10,55
아시아나항공,11:15,121695,11,15
에어부산,11:25,71356,11,25
제주항공,11:35,76780,11,35
티웨이항공,11:45,75255,11,45
이스타항공,11:50,81526,11,50
아시아나항공,11:50,112373,11,50
제주항공,12:15,67289,12,15
대한항공,12:20,99662,12,20
아시아나항공,12:20,105424,12,20
제주항공,12:40,64746,12,40
티웨이항공,12:50,56102,12,50
이스타항공,12:55,56102,12,55
대한항공,13:10,99662,13,10
제주항공,13:15,54407,13,15
이스타항공,13:15,56102,13,15
티웨이항공,13:20,48645,13,20
대한항공,13:20,99662,13,20
제주항공,13:30,51865,13,30
대한항공,13:50,99662,13,50
아시아나항공,14:05,105424,14,5
아시아나항공,14:25,81187,14,25
티웨이항공,14:35,44238,14,35
이스타항공,14:35,47797,14,35
제주항공,14:40,46102,14,40
에어부산,14:55,45085,14,55
티웨이항공,14:55,42204,14,55
아시아나항공,14:55,119323,14,55
아시아나항공,15:05,53729,15,5
아시아나항공,15:15,41356,15,15
티웨이항공,15:15,41865,15,15
대한항공,15:20,99662,15,20
제주항공,15:25,41865,15,25
이스타항공,15:40,40170,15,40
제주항공,15:45,38645,15,45
아시아나항공,15:45,52034,15,45
이스타항공,15:55,40170,15,55
아시아나항공,15:55,41356,15,55
대한항공,16:00,99662,16,0
제주항공,16:05,50170,16,5
이스타항공,16:35,36780,16,35
대한항공,16:40,99662,16,40
제주항공,16:55,50170,16,55
티웨이항공,17:25,32373,17,25
아시아나항공,17:50,33390,17,50
에어부산,18:10,26441,18,10
이스타항공,18:10,30339,18,10
티웨이항공,18:10,32373,18,10
제주항공,18:15,31865,18,15
대한항공,18:20,99662,18,20
티웨이항공,18:25,30170,18,25
아시아나항공,18:25,38475,18,25
이스타항공,18:35,30339,18,35
아시아나항공,18:45,41356,18,45
티웨이항공,18:50,30170,18,50
대한항공,18:50,99662,18,50
아시아나항공,18:55,33390,18,55
제주항공,19:05,31865,19,5
대한항공,19:10,99662,19,10
아시아나항공,19:20,33390,19,20
이스타항공,19:25,28136,19,25
제주항공,19:35,31865,19,35
이스타항공,19:45,28136,19,45
대한항공,20:00,99662,20,0
대한항공,20:30,99662,20,30
제주항공,20:35,33390,20,35
아시아나항공,20:50,41356,20,50
아시아나항공,21:20,41356,21,20
