Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:05,52034,6,5
이스타항공,06:10,41526,6,10
이스타항공,06:15,41526,6,15
제주항공,06:15,46102,6,15
티웨이항공,06:20,41526,6,20
제주항공,06:25,50170,6,25
아시아나항공,06:25,53729,6,25
아시아나항공,06:40,69323,6,40
이스타항공,06:50,53221,6,50
에어부산,06:55,49831,6,55
제주항공,07:00,50170,7,0
티웨이항공,07:00,52204,7,0
에어부산,07:20,79153,7,20
에어부산,07:45,86272,7,45
아시아나항공,07:55,121695,7,55
티웨이항공,08:15,82882,8,15
아시아나항공,10:40,121695,10,40
대한항공,10:40,167119,10,40
티웨이항공,10:55,82882,10,55
티웨이항공,11:45,81017,11,45
이스타항공,11:50,80000,11,50
아시아나항공,11:50,112373,11,50
제주항공,12:15,67289,12,15
대한항공,12:20,99662,12,20
제주항공,12:40,52204,12,40
티웨이항공,12:50,47967,12,50
이스타항공,12:55,48984,12,55
대한항공,13:10,99662,13,10
이스타항공,13:15,44746,13,15
제주항공,13:15,46102,13,15
티웨이항공,13:20,41526,13,20
대한항공,13:20,99662,13,20
이스타항공,13:25,44746,13,25
제주항공,13:30,43729,13,30
대한항공,13:50,99662,13,50
아시아나항공,14:00,81187,14,0
아시아나항공,14:05,52034,14,5
아시아나항공,14:25,41356,14,25
티웨이항공,14:35,36102,14,35
이스타항공,14:35,38136,14,35
제주항공,14:40,37628,14,40
에어부산,14:55,35255,14,55
아시아나항공,14:55,41356,14,55
대한항공,15:00,99662,15,0
아시아나항공,15:05,41356,15,5
티웨이항공,15:15,36102,15,15
대한항공,15:20,99662,15,20
제주항공,15:25,37628,15,25
이스타항공,15:40,31865,15,40
제주항공,15:45,31865,15,45
아시아나항공,15:45,41356,15,45
이스타항공,15:55,31865,15,55
아시아나항공,15:55,52034,15,55
대한항공,16:00,99662,16,0
제주항공,16:05,31865,16,5
이스타항공,16:35,31865,16,35
대한항공,16:40,99662,16,40
제주항공,16:55,33390,16,55
티웨이항공,17:25,33899,17,25
아시아나항공,17:50,41356,17,50
이스타항공,18:10,29662,18,10
티웨이항공,18:10,30678,18,10
에어부산,18:10,31695,18,10
제주항공,18:15,37628,18,15
대한항공,18:20,99662,18,20
아시아나항공,18:25,30339,18,25
티웨이항공,18:25,30678,18,25
이스타항공,18:35,29662,18,35
아시아나항공,18:45,33390,18,45
티웨이항공,18:50,30678,18,50
대한항공,18:50,99662,18,50
아시아나항공,18:55,33390,18,55
제주항공,19:05,37628,19,5
대한항공,19:10,99662,19,10
아시아나항공,19:20,52034,19,20
대한항공,19:20,99662,19,20
이스타항공,19:25,34916,19,25
제주항공,19:35,41865,19,35
이스타항공,19:45,34916,19,45
대한항공,20:30,99662,20,30
제주항공,20:35,82882,20,35
아시아나항공,21:20,121695,21,20
